               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 114,            0.042173,             0.36993,            0.014909,             0.58144,             0.63361,             0.60548,             0.34542,            0.038248,             0.34674,            0.022052,            0.006271,            0.006271,            0.006271
                 115,            0.041996,             0.36469,            0.015485,             0.61976,             0.64683,             0.62943,             0.33089,            0.039499,             0.34637,            0.017743,            0.006238,            0.006238,            0.006238
                 116,            0.042994,             0.37884,             0.01512,             0.57956,             0.66109,             0.60708,             0.32876,            0.039011,             0.35706,             0.01969,            0.006205,            0.006205,            0.006205
                 117,            0.042287,             0.35565,            0.015016,             0.56017,             0.63316,             0.58082,              0.3258,            0.039294,              0.3562,            0.022803,            0.006172,            0.006172,            0.006172
                 118,            0.042464,             0.36766,            0.015219,             0.58356,             0.67346,             0.63205,              0.3474,            0.038288,             0.34821,            0.020319,            0.006139,            0.006139,            0.006139
                 119,             0.04243,             0.37324,            0.015133,             0.59749,             0.65901,             0.62638,             0.35473,            0.037823,             0.34039,            0.020593,            0.006106,            0.006106,            0.006106
                 120,              0.0422,             0.36423,            0.014959,             0.54864,             0.64044,             0.59419,             0.33813,            0.038444,              0.3429,            0.023993,            0.006073,            0.006073,            0.006073
                 121,            0.041996,             0.35123,            0.015047,             0.55666,             0.64869,             0.58797,             0.31546,            0.039941,             0.35706,            0.020047,             0.00604,             0.00604,             0.00604
                 122,            0.042657,             0.37651,            0.016166,             0.60501,             0.64633,             0.62168,             0.34753,             0.03796,             0.33942,            0.019635,            0.006007,            0.006007,            0.006007
                 123,            0.041818,             0.37157,            0.015372,             0.55843,             0.68224,             0.60491,             0.33529,            0.039302,             0.34314,            0.021912,            0.005974,            0.005974,            0.005974
                 124,             0.04215,             0.37144,            0.016056,             0.51509,             0.65983,             0.57607,             0.31209,            0.039714,              0.3457,            0.026593,            0.005941,            0.005941,            0.005941
                 125,            0.041072,             0.34818,            0.014856,              0.5866,             0.63405,             0.59558,              0.3232,            0.039479,             0.34308,            0.023016,            0.005908,            0.005908,            0.005908
                 126,            0.042918,             0.38214,            0.014969,             0.57624,             0.65492,             0.60183,             0.32105,            0.038808,             0.34766,             0.02251,            0.005875,            0.005875,            0.005875
                 127,            0.043113,             0.37367,            0.015866,             0.59149,             0.65289,             0.61553,             0.34636,            0.039192,             0.34387,            0.022284,            0.005842,            0.005842,            0.005842
                 128,            0.042622,              0.3738,            0.015455,             0.60798,             0.65509,             0.62215,             0.34291,            0.038681,             0.34241,            0.018835,            0.005809,            0.005809,            0.005809
                 129,            0.041964,             0.36554,            0.015117,             0.58095,             0.62588,             0.59513,             0.32159,            0.039751,             0.35248,            0.022241,            0.005776,            0.005776,            0.005776
                 130,            0.043177,             0.38762,            0.015731,             0.58292,             0.65456,             0.61619,             0.33427,            0.039013,             0.36267,            0.019794,            0.005743,            0.005743,            0.005743
                 131,            0.043301,             0.38034,             0.01491,             0.61033,             0.65697,             0.61971,             0.34558,             0.03883,              0.3515,            0.018591,             0.00571,             0.00571,             0.00571
                 132,            0.042265,             0.35427,            0.014826,             0.58358,             0.64163,             0.60681,             0.32491,            0.039148,              0.3512,            0.018811,            0.005677,            0.005677,            0.005677
