               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 108,            0.036665,             0.33292,            0.015841,             0.58518,             0.69833,             0.63552,             0.39504,            0.030653,             0.28569,            0.020752,          0.00064369,          0.00064369,          0.00064369
                 109,            0.038077,              0.3432,            0.016621,             0.58233,              0.7084,             0.63885,             0.39632,             0.03072,             0.28557,            0.020612,          0.00064036,          0.00064036,          0.00064036
                 110,            0.036651,             0.32795,            0.015964,             0.59285,             0.69986,             0.64406,             0.40188,            0.030585,             0.28384,            0.020239,          0.00063703,          0.00063703,          0.00063703
                 111,            0.036895,             0.32294,            0.016421,             0.59141,             0.69631,             0.63635,              0.3959,            0.030709,             0.28493,            0.020358,           0.0006337,           0.0006337,           0.0006337
                 112,            0.036092,             0.31799,            0.016354,             0.60333,             0.68733,             0.63373,             0.39051,            0.031015,             0.28664,            0.020107,          0.00063037,          0.00063037,          0.00063037
                 113,            0.036181,             0.31734,            0.015809,             0.60604,             0.68506,             0.63732,             0.39517,            0.031052,             0.28879,            0.019974,          0.00062704,          0.00062704,          0.00062704
                 114,            0.036598,             0.33184,            0.016257,              0.6009,             0.69911,             0.64298,             0.40075,            0.030576,             0.28485,            0.019902,          0.00062371,          0.00062371,          0.00062371
                 115,            0.035609,             0.32113,            0.015542,             0.59202,              0.7087,             0.64172,             0.40079,            0.030487,             0.28384,            0.019962,          0.00062038,          0.00062038,          0.00062038
                 116,            0.035744,              0.3231,             0.01573,             0.59489,             0.69668,             0.63976,             0.39897,             0.03052,             0.28374,            0.019875,          0.00061705,          0.00061705,          0.00061705
                 117,            0.037297,             0.35004,            0.016326,             0.60304,             0.69413,             0.64124,             0.39804,            0.030611,             0.28648,            0.019862,          0.00061372,          0.00061372,          0.00061372
                 118,            0.036767,             0.33307,            0.016528,             0.60055,             0.69496,             0.64335,             0.39848,            0.030658,             0.28592,            0.019844,          0.00061039,          0.00061039,          0.00061039
                 119,            0.036809,             0.33288,            0.015623,             0.59542,             0.70247,             0.64181,             0.39561,            0.030714,             0.28516,            0.020091,          0.00060706,          0.00060706,          0.00060706
                 120,            0.036474,             0.32679,             0.01545,             0.60305,             0.68059,             0.63088,             0.39405,            0.030723,             0.28728,            0.019904,          0.00060373,          0.00060373,          0.00060373
                 121,            0.036332,             0.32798,            0.016044,             0.60931,             0.69266,             0.64807,              0.4022,            0.030584,             0.28741,            0.019334,           0.0006004,           0.0006004,           0.0006004
                 122,            0.036431,              0.3288,             0.01572,             0.60827,             0.68724,             0.64771,             0.40087,            0.030429,              0.2874,             0.01953,          0.00059707,          0.00059707,          0.00059707
                 123,            0.036502,             0.33126,            0.016287,             0.60096,             0.68552,             0.64406,             0.40073,            0.030526,             0.28531,            0.019783,          0.00059374,          0.00059374,          0.00059374
                 124,            0.036891,             0.33614,            0.016135,              0.6048,             0.68097,             0.63897,             0.39979,            0.030586,             0.28575,            0.019942,          0.00059041,          0.00059041,          0.00059041
