               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  92,            0.038583,               0.302,            0.011273,             0.64364,             0.67895,             0.65692,             0.39672,            0.034425,             0.33832,            0.017328,            0.006997,            0.006997,            0.006997
                  93,            0.038096,             0.33413,            0.011552,              0.6257,             0.69809,             0.65477,             0.38561,            0.034909,             0.34204,            0.018228,            0.006964,            0.006964,            0.006964
                  94,            0.038108,             0.31787,            0.010843,             0.64675,             0.67462,              0.6566,             0.39788,             0.03409,             0.34082,            0.016913,            0.006931,            0.006931,            0.006931
                  95,            0.037242,             0.32014,            0.010601,             0.65801,             0.66485,              0.6497,             0.39123,            0.035308,             0.35565,            0.017462,            0.006898,            0.006898,            0.006898
                  96,             0.03872,             0.33355,            0.010975,             0.62877,             0.66987,             0.64078,             0.37239,            0.035716,             0.34613,            0.017694,            0.006865,            0.006865,            0.006865
                  97,            0.038356,             0.31345,            0.011046,             0.64453,             0.67532,             0.66161,             0.40035,            0.035191,              0.3526,            0.016769,            0.006832,            0.006832,            0.006832
                  98,            0.037579,             0.33205,            0.010901,             0.63587,             0.65651,             0.65297,             0.38731,            0.034932,             0.35406,            0.016348,            0.006799,            0.006799,            0.006799
                  99,            0.036278,             0.31492,            0.010104,             0.62344,             0.65371,             0.64217,             0.36603,              0.0368,             0.35669,            0.016129,            0.006766,            0.006766,            0.006766
                 100,            0.037327,             0.33416,            0.010371,             0.64047,             0.64918,             0.64096,             0.38704,            0.034403,             0.34454,            0.016861,            0.006733,            0.006733,            0.006733
                 101,            0.035786,              0.2973,            0.010576,             0.61652,             0.65592,             0.62344,             0.37881,            0.034867,             0.34528,            0.023236,              0.0067,              0.0067,              0.0067
                 102,            0.036385,             0.31517,            0.010431,             0.62016,             0.66251,             0.64385,              0.3869,            0.034538,             0.34937,            0.019543,            0.006667,            0.006667,            0.006667
                 103,            0.039083,             0.32176,            0.010952,             0.60896,             0.64882,             0.62275,             0.36614,            0.035867,             0.35095,            0.019452,            0.006634,            0.006634,            0.006634
                 104,            0.039055,             0.30813,            0.010256,             0.61653,             0.67061,             0.63713,              0.3877,            0.034827,             0.36212,            0.017651,            0.006601,            0.006601,            0.006601
                 105,            0.037068,             0.31376,            0.011002,             0.64876,             0.66734,             0.65504,             0.39656,            0.034869,             0.36121,            0.016089,            0.006568,            0.006568,            0.006568
                 106,              0.0353,             0.29449,            0.009989,             0.64607,             0.68724,             0.66142,              0.4019,             0.03386,             0.34467,            0.015656,            0.006535,            0.006535,            0.006535
                 107,            0.035646,             0.30497,            0.010402,             0.64361,             0.66228,             0.65294,             0.39182,            0.034324,             0.34619,             0.01619,            0.006502,            0.006502,            0.006502
                 108,            0.037851,             0.31963,            0.010201,             0.64874,             0.68264,             0.67635,             0.41251,            0.033757,             0.33917,            0.015359,            0.006469,            0.006469,            0.006469
                 109,             0.03624,             0.30817,           0.0098804,             0.60476,             0.69033,             0.64189,             0.38764,            0.033882,             0.34418,            0.019699,            0.006436,            0.006436,            0.006436
                 110,            0.036786,             0.32347,            0.010451,             0.61073,             0.67333,             0.64452,              0.3866,            0.034211,             0.33942,            0.017856,            0.006403,            0.006403,            0.006403
                 111,            0.036811,             0.32148,            0.010035,               0.624,             0.68959,             0.65227,             0.38935,            0.034678,             0.34619,            0.017181,             0.00637,             0.00637,             0.00637
                 112,            0.035593,             0.31193,            0.010087,             0.63273,             0.67794,             0.65159,             0.39146,            0.034588,             0.34778,            0.016446,            0.006337,            0.006337,            0.006337
                 113,            0.035986,             0.32266,             0.01008,              0.6175,             0.69439,             0.66305,              0.3934,             0.03432,             0.34412,            0.015622,            0.006304,            0.006304,            0.006304
                 114,            0.035719,             0.31281,           0.0095192,             0.65347,             0.68998,               0.676,             0.40884,            0.034154,             0.34082,            0.015799,            0.006271,            0.006271,            0.006271
                 115,            0.035736,             0.30799,             0.01012,             0.66357,              0.6741,             0.66981,             0.40568,            0.034256,              0.3446,            0.015927,            0.006238,            0.006238,            0.006238
                 116,            0.036888,             0.31822,           0.0097664,             0.67467,             0.66062,             0.67238,             0.38957,            0.036473,             0.34991,            0.015375,            0.006205,            0.006205,            0.006205
                 117,            0.036442,             0.29623,           0.0093409,             0.67938,             0.65714,             0.66146,             0.39768,            0.034272,             0.34625,            0.016904,            0.006172,            0.006172,            0.006172
                 118,            0.036802,               0.307,           0.0095852,             0.65505,              0.6761,              0.6589,             0.39668,             0.03404,             0.33948,            0.016751,            0.006139,            0.006139,            0.006139
                 119,            0.035504,             0.31274,           0.0096342,             0.67245,             0.67007,              0.6677,             0.40253,            0.034498,             0.34589,            0.014969,            0.006106,            0.006106,            0.006106
                 120,            0.036217,             0.30661,           0.0093885,             0.65064,             0.66723,             0.65417,             0.39685,            0.034519,             0.34601,            0.017221,            0.006073,            0.006073,            0.006073
                 121,            0.036561,             0.29265,           0.0093749,             0.64702,             0.66634,             0.65352,              0.4008,            0.034862,             0.36359,            0.014502,             0.00604,             0.00604,             0.00604
                 122,            0.036532,             0.31381,            0.009881,             0.66876,             0.65959,               0.671,             0.40747,            0.033733,             0.34308,            0.014444,            0.006007,            0.006007,            0.006007
                 123,            0.034593,             0.30764,           0.0094368,             0.64937,             0.69562,             0.66795,             0.40821,            0.033814,             0.34204,             0.01666,            0.005974,            0.005974,            0.005974
                 124,            0.035264,             0.30987,            0.010045,             0.65199,             0.68335,             0.66424,             0.40448,            0.033757,             0.33856,            0.016254,            0.005941,            0.005941,            0.005941
                 125,            0.034779,             0.28701,           0.0090036,             0.63184,             0.66831,             0.64215,             0.37619,            0.035451,             0.34906,            0.018381,            0.005908,            0.005908,            0.005908
                 126,            0.037201,             0.31501,           0.0093545,             0.62906,             0.67023,             0.64279,              0.3803,            0.035119,             0.34698,            0.017651,            0.005875,            0.005875,            0.005875
                 127,            0.036251,             0.30491,           0.0093687,              0.6599,             0.67437,             0.66133,             0.37987,            0.035949,             0.34863,            0.015732,            0.005842,            0.005842,            0.005842
                 128,            0.035508,              0.3084,           0.0092053,             0.62674,             0.70419,             0.66072,             0.40593,            0.033598,             0.35022,            0.018451,            0.005809,            0.005809,            0.005809
                 129,            0.033948,             0.29893,           0.0094375,              0.6594,              0.6578,             0.65643,             0.39557,            0.034504,             0.35565,            0.017264,            0.005776,            0.005776,            0.005776
                 130,            0.035428,             0.32433,             0.00988,             0.62258,             0.65259,             0.63503,             0.38635,            0.034356,             0.35303,            0.021484,            0.005743,            0.005743,            0.005743
                 131,            0.036729,             0.31719,            0.009019,             0.63945,             0.68047,             0.65619,             0.40709,            0.033546,             0.35358,            0.018362,             0.00571,             0.00571,             0.00571
                 132,            0.034904,             0.29341,           0.0090602,             0.66598,             0.65646,             0.65585,              0.4064,            0.033952,             0.35815,            0.016901,            0.005677,            0.005677,            0.005677
                 133,            0.034664,             0.29029,            0.008867,             0.61603,             0.67173,             0.63767,             0.38969,            0.034459,             0.36761,            0.018924,            0.005644,            0.005644,            0.005644
                 134,            0.035221,              0.3047,           0.0086829,             0.65489,             0.66962,             0.65498,             0.39176,            0.034763,               0.362,            0.016592,            0.005611,            0.005611,            0.005611
                 135,            0.035501,             0.29988,           0.0092778,             0.62245,             0.69789,             0.64784,             0.39275,            0.033947,             0.34998,            0.017941,            0.005578,            0.005578,            0.005578
                 136,            0.034346,             0.29346,           0.0088131,             0.63329,              0.7028,             0.66044,             0.39999,            0.033898,              0.3526,            0.016946,            0.005545,            0.005545,            0.005545
                 137,            0.035286,             0.31042,           0.0093433,             0.65667,             0.67285,             0.65833,             0.39106,            0.035177,             0.36194,            0.016714,            0.005512,            0.005512,            0.005512
                 138,            0.035166,             0.29823,           0.0091208,             0.64011,             0.68391,             0.64811,             0.39357,            0.034602,             0.35907,            0.018295,            0.005479,            0.005479,            0.005479
                 139,            0.034304,             0.29111,            0.008511,             0.64555,             0.68614,             0.64417,             0.39401,            0.034076,             0.36011,            0.019177,            0.005446,            0.005446,            0.005446
                 140,            0.034151,             0.30241,           0.0087664,             0.62995,             0.68843,             0.63692,             0.38852,             0.03407,             0.35596,             0.02052,            0.005413,            0.005413,            0.005413
                 141,            0.034843,             0.29985,           0.0089606,             0.61837,             0.69512,             0.65066,             0.39806,            0.033856,             0.34894,            0.018295,             0.00538,             0.00538,             0.00538
                 142,             0.03438,             0.29064,           0.0083942,             0.65106,             0.66953,              0.6568,             0.39666,            0.034398,             0.35278,            0.017609,            0.005347,            0.005347,            0.005347
                 143,             0.03603,             0.30348,           0.0089773,             0.64131,             0.67609,             0.66768,             0.40239,            0.033928,             0.34656,            0.017346,            0.005314,            0.005314,            0.005314
                 144,             0.03381,             0.29351,           0.0082041,             0.66426,              0.6876,             0.66819,             0.40528,            0.033696,             0.35217,            0.016803,            0.005281,            0.005281,            0.005281
                 145,            0.033946,             0.29418,            0.008368,             0.64408,             0.69855,             0.66095,             0.40492,            0.033661,             0.35114,            0.017786,            0.005248,            0.005248,            0.005248
                 146,            0.034305,             0.29557,           0.0085754,             0.65362,             0.70309,             0.67338,             0.41584,            0.033325,             0.34497,            0.017117,            0.005215,            0.005215,            0.005215
                 147,            0.033956,             0.29732,           0.0084824,             0.63389,             0.69956,              0.6597,             0.40312,            0.033778,             0.35077,            0.017984,            0.005182,            0.005182,            0.005182
                 148,            0.034474,              0.2919,           0.0089289,             0.63908,             0.67806,               0.661,             0.40114,            0.034679,              0.3537,              0.0198,            0.005149,            0.005149,            0.005149
                 149,            0.035077,             0.28853,           0.0084929,             0.65429,             0.66314,             0.66473,             0.41068,            0.033767,             0.35425,            0.019708,            0.005116,            0.005116,            0.005116
                 150,            0.033225,             0.29065,           0.0083857,             0.65527,             0.67351,             0.66932,             0.40962,            0.033784,             0.35315,             0.01748,            0.005083,            0.005083,            0.005083
                 151,            0.033731,             0.28738,           0.0080092,             0.66392,             0.67206,             0.68154,             0.41743,            0.033866,             0.35291,            0.015988,             0.00505,             0.00505,             0.00505
                 152,            0.033152,             0.28602,           0.0082146,             0.66615,             0.68814,              0.6797,             0.41691,             0.03376,               0.354,            0.015091,            0.005017,            0.005017,            0.005017
                 153,            0.034782,             0.29458,           0.0086755,              0.6805,             0.67308,             0.67258,             0.40382,             0.03428,              0.3465,            0.017853,            0.004984,            0.004984,            0.004984
                 154,             0.03461,             0.29364,           0.0083944,             0.63894,             0.70892,             0.67812,             0.41548,            0.033834,              0.3501,            0.017435,            0.004951,            0.004951,            0.004951
                 155,            0.034244,             0.29922,           0.0080746,             0.62779,             0.70924,             0.66778,             0.40688,            0.034088,             0.35907,            0.018698,            0.004918,            0.004918,            0.004918
                 156,            0.034096,             0.31223,           0.0086597,             0.63867,             0.68493,             0.65651,             0.39976,            0.034166,             0.36255,            0.018454,            0.004885,            0.004885,            0.004885
                 157,            0.033056,              0.2965,           0.0078988,             0.65592,             0.66746,             0.65568,             0.40351,            0.034154,             0.36304,            0.017477,            0.004852,            0.004852,            0.004852
                 158,            0.034024,                0.29,           0.0079609,             0.63516,             0.70917,             0.66627,             0.39724,            0.035172,             0.35748,            0.016827,            0.004819,            0.004819,            0.004819
                 159,            0.036505,             0.30124,           0.0082998,             0.65057,             0.68989,             0.66892,             0.40646,            0.033885,             0.35114,            0.016449,            0.004786,            0.004786,            0.004786
                 160,            0.034405,             0.30227,           0.0078411,             0.64678,             0.69522,             0.66158,             0.40524,            0.034038,             0.35809,            0.018274,            0.004753,            0.004753,            0.004753
                 161,            0.033782,             0.29677,           0.0080451,             0.65535,             0.69847,             0.68185,             0.41864,            0.033621,             0.34955,            0.015607,             0.00472,             0.00472,             0.00472
                 162,            0.032891,             0.28369,            0.007877,              0.6733,             0.68155,             0.67837,              0.4133,             0.03426,             0.35718,            0.015686,            0.004687,            0.004687,            0.004687
